timestamp,hour,wind speed,wind direction,friction velocity,wind speed_10 m,wind direction_10 m
20200407,17,1.5,200.0,2.085635698069325,2.182836298446689,200.0
20200407,18,1.7,198.0,2.3637204578119015,2.473881138239581,198.0
20200407,19,1.9,195.0,2.641805217554478,2.764925978032473,195.0
20200407,20,1.9,191.0,2.641805217554478,2.764925978032473,191.0
20200407,21,1.5,192.0,2.085635698069325,2.182836298446689,192.0
20200407,22,1.2,199.0,1.6685085584554598,1.7462690387573514,199.0
20200407,23,1.4,206.0,1.9465933181980362,2.037313878550243,206.0
20200408,0,1.7,208.0,2.3637204578119015,2.473881138239581,208.0
20200408,1,1.9,211.0,2.641805217554478,2.764925978032473,211.0
20200408,2,1.9,222.0,2.641805217554478,2.764925978032473,222.0
20200408,3,1.9,233.0,2.641805217554478,2.764925978032473,233.0
20200408,4,1.8,242.0,2.50276283768319,2.6194035581360273,242.0
20200408,5,1.6,245.0,2.2246780779406135,2.3283587183431353,245.0
20200408,6,1.3,245.0,1.807550938326748,1.8917914586537974,245.0
20200408,7,0.9,237.0,1.251381418841595,1.3097017790680137,237.0
20200408,8,0.5,213.0,0.6952118993564416,0.7276120994822297,213.0
20200408,9,0.3,146.0,0.41712713961386494,0.43656725968933785,146.0
20200408,10,0.5,101.0,0.6952118993564416,0.7276120994822297,101.0
20200408,11,0.6,94.0,0.8342542792277299,0.8731345193786757,94.0
20200408,12,0.7,98.0,0.9732966590990181,1.0186569392751215,98.0
20200408,13,0.6,94.0,0.8342542792277299,0.8731345193786757,94.0
20200408,14,0.6,64.0,0.8342542792277299,0.8731345193786757,64.0
20200408,15,0.8,39.0,1.1123390389703067,1.1641793591715677,39.0
20200408,16,0.9,25.0,1.251381418841595,1.3097017790680137,25.0
20200408,17,0.8,13.0,1.1123390389703067,1.1641793591715677,13.0
20200408,18,0.5,357.0,0.6952118993564416,0.7276120994822297,357.0
20200408,19,0.3,327.0,0.41712713961386494,0.43656725968933785,327.0
20200408,20,0.4,314.0,0.5561695194851534,0.5820896795857838,314.0
20200408,21,0.5,335.0,0.6952118993564416,0.7276120994822297,335.0
20200408,22,0.7,1.0,0.9732966590990181,1.0186569392751215,1.0
20200408,23,0.8,19.0,1.1123390389703067,1.1641793591715677,19.0
20200409,0,0.8,31.0,1.1123390389703067,1.1641793591715677,31.0
20200409,1,0.6,41.0,0.8342542792277299,0.8731345193786757,41.0
20200409,2,0.4,44.0,0.5561695194851534,0.5820896795857838,44.0
20200409,3,0.3,22.0,0.41712713961386494,0.43656725968933785,22.0
20200409,4,0.3,348.0,0.41712713961386494,0.43656725968933785,348.0
20200409,5,0.3,339.0,0.41712713961386494,0.43656725968933785,339.0
20200409,6,0.1,301.0,0.13904237987128834,0.14552241989644596,301.0
20200409,7,0.3,206.0,0.41712713961386494,0.43656725968933785,206.0
20200409,8,0.6,186.0,0.8342542792277299,0.8731345193786757,186.0
20200409,9,1.0,165.0,1.3904237987128831,1.4552241989644594,165.0
20200409,10,1.3,147.0,1.807550938326748,1.8917914586537974,147.0
20200409,11,1.6,137.0,2.2246780779406135,2.3283587183431353,137.0
20200409,12,1.8,134.0,2.50276283768319,2.6194035581360273,134.0
20200409,13,2.0,134.0,2.7808475974257663,2.910448397928919,134.0
20200409,14,2.0,133.0,2.7808475974257663,2.910448397928919,133.0
20200409,15,1.8,132.0,2.50276283768319,2.6194035581360273,132.0
20200409,16,1.5,133.0,2.085635698069325,2.182836298446689,133.0
20200409,17,1.2,135.0,1.6685085584554598,1.7462690387573514,135.0
20200409,18,1.1,141.0,1.5294661785841717,1.6007466188609056,141.0
20200409,19,1.0,148.0,1.3904237987128831,1.4552241989644594,148.0
20200409,20,1.0,152.0,1.3904237987128831,1.4552241989644594,152.0
20200409,21,1.1,160.0,1.5294661785841717,1.6007466188609056,160.0
20200409,22,1.3,166.0,1.807550938326748,1.8917914586537974,166.0
20200409,23,1.7,167.0,2.3637204578119015,2.473881138239581,167.0
20200410,0,1.9,166.0,2.641805217554478,2.764925978032473,166.0
20200410,1,2.0,165.0,2.7808475974257663,2.910448397928919,165.0
20200410,2,2.2,165.0,3.0589323571683433,3.2014932377218113,165.0
20200410,3,2.2,165.0,3.0589323571683433,3.2014932377218113,165.0
20200410,4,2.1,165.0,2.919889977297055,3.055970817825365,165.0
20200410,5,2.1,162.0,2.919889977297055,3.055970817825365,162.0
20200410,6,2.1,156.0,2.919889977297055,3.055970817825365,156.0
20200410,7,2.2,148.0,3.0589323571683433,3.2014932377218113,148.0
20200410,8,2.3,141.0,3.197974737039631,3.3470156576182566,141.0
20200410,9,2.4,135.0,3.3370171169109195,3.492538077514703,135.0
20200410,10,2.4,132.0,3.3370171169109195,3.492538077514703,132.0
20200410,11,2.4,130.0,3.3370171169109195,3.492538077514703,130.0
20200410,12,2.4,129.0,3.3370171169109195,3.492538077514703,129.0
20200410,13,2.4,130.0,3.3370171169109195,3.492538077514703,130.0
20200410,14,2.2,131.0,3.0589323571683433,3.2014932377218113,131.0
20200410,15,1.8,132.0,2.50276283768319,2.6194035581360273,132.0
20200410,16,1.8,144.0,2.50276283768319,2.6194035581360273,144.0
20200410,17,2.3,158.0,3.197974737039631,3.3470156576182566,158.0
20200410,18,2.6,163.0,3.615101876653496,3.7835829173075948,163.0
20200410,19,2.5,155.0,3.476059496782208,3.6380604974111486,155.0
20200410,20,2.6,147.0,3.615101876653496,3.7835829173075948,147.0
20200410,21,2.5,148.0,3.476059496782208,3.6380604974111486,148.0
20200410,22,2.2,147.0,3.0589323571683433,3.2014932377218113,147.0
20200410,23,2.1,141.0,2.919889977297055,3.055970817825365,141.0
20200411,0,2.0,137.0,2.7808475974257663,2.910448397928919,137.0
20200411,1,1.6,142.0,2.2246780779406135,2.3283587183431353,142.0
20200411,2,1.0,177.0,1.3904237987128831,1.4552241989644594,177.0
20200411,3,1.2,220.0,1.6685085584554598,1.7462690387573514,220.0
20200411,4,1.5,232.0,2.085635698069325,2.182836298446689,232.0
20200411,5,1.9,231.0,2.641805217554478,2.764925978032473,231.0
20200411,6,2.3,228.0,3.197974737039631,3.3470156576182566,228.0
20200411,7,2.6,227.0,3.615101876653496,3.7835829173075948,227.0
20200411,8,2.8,228.0,3.8931866363960723,4.074627757100486,228.0
20200411,9,2.9,232.0,4.032229016267361,4.220150176996932,232.0
20200411,10,2.9,240.0,4.032229016267361,4.220150176996932,240.0
20200411,11,3.2,247.0,4.449356155881227,4.656717436686271,247.0
20200411,12,3.6,251.0,5.00552567536638,5.238807116272055,251.0
20200411,13,3.6,249.0,5.00552567536638,5.238807116272055,249.0
20200411,14,3.2,244.0,4.449356155881227,4.656717436686271,244.0
20200411,15,2.8,238.0,3.8931866363960723,4.074627757100486,238.0
20200411,16,2.5,238.0,3.476059496782208,3.6380604974111486,238.0
20200411,17,2.3,238.0,3.197974737039631,3.3470156576182566,238.0
20200411,18,2.2,237.0,3.0589323571683433,3.2014932377218113,237.0
20200411,19,2.2,237.0,3.0589323571683433,3.2014932377218113,237.0
20200411,20,1.9,247.0,2.641805217554478,2.764925978032473,247.0
20200411,21,1.7,271.0,2.3637204578119015,2.473881138239581,271.0
20200411,22,1.7,290.0,2.3637204578119015,2.473881138239581,290.0
20200411,23,1.9,295.0,2.641805217554478,2.764925978032473,295.0
20200412,0,1.9,292.0,2.641805217554478,2.764925978032473,292.0
20200412,1,1.7,292.0,2.3637204578119015,2.473881138239581,292.0
20200412,2,1.5,296.0,2.085635698069325,2.182836298446689,296.0
20200412,3,1.3,307.0,1.807550938326748,1.8917914586537974,307.0
20200412,4,1.0,326.0,1.3904237987128831,1.4552241989644594,326.0
20200412,5,0.6,5.0,0.8342542792277299,0.8731345193786757,5.0
20200412,6,0.6,78.0,0.8342542792277299,0.8731345193786757,78.0
20200412,7,1.0,100.0,1.3904237987128831,1.4552241989644594,100.0
20200412,8,1.4,112.0,1.9465933181980362,2.037313878550243,112.0
20200412,9,1.6,116.0,2.2246780779406135,2.3283587183431353,116.0
20200412,10,1.5,115.0,2.085635698069325,2.182836298446689,115.0
20200412,11,1.3,113.0,1.807550938326748,1.8917914586537974,113.0
20200412,12,1.2,115.0,1.6685085584554598,1.7462690387573514,115.0
20200412,13,1.0,117.0,1.3904237987128831,1.4552241989644594,117.0
20200412,14,0.8,113.0,1.1123390389703067,1.1641793591715677,113.0
20200412,15,0.8,114.0,1.1123390389703067,1.1641793591715677,114.0
20200412,16,0.8,120.0,1.1123390389703067,1.1641793591715677,120.0
20200412,17,0.8,134.0,1.1123390389703067,1.1641793591715677,134.0
20200412,18,0.9,154.0,1.251381418841595,1.3097017790680137,154.0
20200412,19,1.1,164.0,1.5294661785841717,1.6007466188609056,164.0
20200412,20,1.3,168.0,1.807550938326748,1.8917914586537974,168.0
20200412,21,1.3,167.0,1.807550938326748,1.8917914586537974,167.0
20200412,22,1.0,164.0,1.3904237987128831,1.4552241989644594,164.0
20200412,23,0.9,159.0,1.251381418841595,1.3097017790680137,159.0
20200413,0,0.6,151.0,0.8342542792277299,0.8731345193786757,151.0
20200413,1,0.2,108.0,0.2780847597425767,0.2910448397928919,108.0
20200413,2,0.6,13.0,0.8342542792277299,0.8731345193786757,13.0
20200413,3,0.9,7.0,1.251381418841595,1.3097017790680137,7.0
20200413,4,0.9,10.0,1.251381418841595,1.3097017790680137,10.0
20200413,5,0.9,18.0,1.251381418841595,1.3097017790680137,18.0
20200413,6,0.8,34.0,1.1123390389703067,1.1641793591715677,34.0
20200413,7,0.7,58.0,0.9732966590990181,1.0186569392751215,58.0
20200413,8,0.8,85.0,1.1123390389703067,1.1641793591715677,85.0
20200413,9,1.0,109.0,1.3904237987128831,1.4552241989644594,109.0
20200413,10,1.3,125.0,1.807550938326748,1.8917914586537974,125.0
20200413,11,1.5,136.0,2.085635698069325,2.182836298446689,136.0
20200413,12,1.6,145.0,2.2246780779406135,2.3283587183431353,145.0
20200413,13,1.6,149.0,2.2246780779406135,2.3283587183431353,149.0
20200413,14,1.6,151.0,2.2246780779406135,2.3283587183431353,151.0
20200413,15,1.5,155.0,2.085635698069325,2.182836298446689,155.0
20200413,16,1.4,165.0,1.9465933181980362,2.037313878550243,165.0
20200413,17,1.4,180.0,1.9465933181980362,2.037313878550243,180.0
20200413,18,1.5,193.0,2.085635698069325,2.182836298446689,193.0
20200413,19,1.4,203.0,1.9465933181980362,2.037313878550243,203.0
20200413,20,1.2,213.0,1.6685085584554598,1.7462690387573514,213.0
20200413,21,0.9,223.0,1.251381418841595,1.3097017790680137,223.0
20200413,22,0.7,231.0,0.9732966590990181,1.0186569392751215,231.0
20200413,23,0.6,239.0,0.8342542792277299,0.8731345193786757,239.0
20200414,0,0.4,256.0,0.5561695194851534,0.5820896795857838,256.0
20200414,1,0.4,299.0,0.5561695194851534,0.5820896795857838,299.0
20200414,2,0.7,313.0,0.9732966590990181,1.0186569392751215,313.0
20200414,3,0.9,310.0,1.251381418841595,1.3097017790680137,310.0
20200414,4,0.8,302.0,1.1123390389703067,1.1641793591715677,302.0
20200414,5,0.4,290.0,0.5561695194851534,0.5820896795857838,290.0
20200414,6,0.1,144.0,0.13904237987128834,0.14552241989644596,144.0
20200414,7,0.6,119.0,0.8342542792277299,0.8731345193786757,119.0
20200414,8,0.9,119.0,1.251381418841595,1.3097017790680137,119.0
20200414,9,1.3,131.0,1.807550938326748,1.8917914586537974,131.0
20200414,10,1.6,138.0,2.2246780779406135,2.3283587183431353,138.0
20200414,11,1.8,143.0,2.50276283768319,2.6194035581360273,143.0
